photo_id,owner_id,album_id,post_id,post_url,image_url,related_photo_urls,hashtags,date_human,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,annotation_text_description,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent,annotation_has_building,annotation_has_synagogue,annotation_has_feor,annotation_has_other_building,annotation_confidence,model_version,model_timestamp
457242502,-76634753,-7,,,"https://sun9-87.userapi.com/s/v1/ig2/hHbOMr5bk_RsYorWXX7nf8Cz_EPzC0KitqKHpZwjv7doD1Wp0zaqLHfa--lf6jFr4wO3xYmamQvAohJZ2mNDUH0H.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,,2022-05-22 07:09:54,58.007594,56.254897,58.00763133477656,56.255145877976155,15.238251134304964,or avner habad community center,-76634753,,,,,,,"Группа людей держит плакаты на улице, позируют перед зданиями и деревьями.",outdoor,group_portrait,False,"плакаты, люди, тротуар, плитка, здания, деревья","демонстрация, ходьба, держат плакаты",задокументировать городскую scenу,True,False,False,False,0.84,gpt-5-nano,2025-11-22T11:05:57.223054+00:00
364329915,-59570608,214533765,,,"https://sun9-25.userapi.com/s/v1/ig1/TOw3jkTQYJrwTsKEaD5dT4dt1gddESCQVMEnCCmFvlQLgrKJ0uEdwo_9AnCguJzBrJHOXnuX.jpg?quality=96&as=32x43,48x64,72x96,108x145,160x214,240x322,360x483,480x643,540x724,640x858,720x965,764x1024&from=bu&cs=764x0",,,2015-04-19 21:10:10,58.007989,56.235429,58.00819896273859,56.23476395501453,45.60729562413595,synagogue,16960332,,,,,,,"Несколько исполнителей на сцене внутри клуба/баре; сценическое освещение пурпурного цвета, микрофон и оборудование на переднем плане",indoor,interior,False,"сцена, микрофон, стойка микрофона, колонки, световые приборы","концерт, выступление на сцене",зафиксировать концертное выступление,True,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223076+00:00
457255270,-170690865,-7,,,"https://sun9-2.userapi.com/s/v1/ig2/FIn5xivySwyLaAWEm682dVDrACodhbfx1UZ-tOQajk-z4Lhalecgy5V96H389IqNjDMl7vRBzeH9rbHLHnrFT19q.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-10 12:38:50,58.007813,56.234504,58.00819896273859,56.23476395501453,45.567571879464026,synagogue,-170690865,,,,,,,"Торс женщины: розовый вязаный топ с декоративными вырезами, чёрный пиджак на плечах, голубые брюки, светлый фон",indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223098+00:00
457256630,-170690865,-7,,,"https://sun9-8.userapi.com/s/v1/ig2/dSPpSe3CebjuQpdmMvlXtl5wZaBv723AIi1hWBWJNhelgWkrnYsJYetvQOCgFz2dO2mE7KpaFcz3gHg-L8LFo5Xy.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-13 17:59:25,58.007708,56.234293,58.00819896273859,56.23476395501453,61.23812560383689,synagogue,-170690865,,,,,,,"Портретная демонстрация одежды: человек в белой бахромистой куртке поверх синего платья в горошек, фон однотонный светлый.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.79,gpt-5-nano,2025-11-22T11:05:57.223123+00:00
457246855,-170690865,-7,,,"https://sun9-85.userapi.com/s/v1/ig2/0bj4MPCGl5dmguwXb0XKIA9Kyvuk5ekAPJJgn625zAxqMCP2Q3VjMby7hstNYqbvniFv97i82twgBQEzvGwQ1RqI.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2022-04-26 11:53:50,58.007799,56.234293,58.00819896273859,56.23476395501453,52.41830941546784,synagogue,-170690865,,,,,,,Женщина в ярко-розовом кардигане и джинсах стоит в помещении перед белой стеной; слева видны окно и города за окном.,indoor,portrait,False,"окно, здания за окном",,"портрет в полный рост, демонстрация одежды",True,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223142+00:00
400357632,-107272158,227741275,,,"https://sun9-88.userapi.com/s/v1/if1/f0MZoWt9LdvdB0jOI1Pl7wzETtYGup40qLvQveLmyAd6k762tha_xZxOHCTZpx-W5Mz4qtQS.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2016-02-05 09:10:32,58.008031,56.235376,58.00819896273859,56.23476395501453,40.60619190135894,synagogue,147055234,,,,,,,Двое людей держат плакат с надписью Three Days Grace на городской улице; на фоне — здания и автомобили,outdoor,group_portrait,False,"тротуар, дорога, вывеска/плакат, здания, автомобили",прогулка,показать людей на улице с плакатом,True,False,False,True,0.72,gpt-5-nano,2025-11-22T11:05:57.223161+00:00
456239860,-224628741,-7,,,"https://sun9-68.userapi.com/s/v1/ig2/zZMzwE-xGIocIRLvRob5a2Jlx-6ZPBFgqla4-k_o20sl7-___OPjJ50x6IeQZKOS1G8E4mgEqM-nmquMYi8Hj_Q4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-04-23 17:37:10,58.007695,56.2358,58.00819896273859,56.23476395501453,82.8583389920959,synagogue,-224628741,,,,,,,Белая футболка на вешалке с тропическим принтом (птицы и листья) на фоне белых жалюзи,indoor,product,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223183+00:00
457252252,-53041106,-7,,,"https://sun9-21.userapi.com/s/v1/ig2/tiySrGXfTHj2gORAUzYqNUdsVV3VQu-3Oq0M6qLQZM40LABx4OphKOS0Bn3hl4XZL0qu7-AFcvw5GvuJA4gBPy0k.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x479,540x539,640x639,720x719,1080x1079,1280x1279,1440x1438,1920x1918&from=bu&cs=1920x0",,,2021-12-28 16:04:31,58.007785,56.235112,58.00819896273859,56.23476395501453,50.39062909770558,synagogue,-53041106,,,,,,,Темно-синяя кожаная сумка с фактурой под крокодиловый узор стоит на светлой полке внутри магазина.,indoor,product,False,"полка, сумка, витрина, задняя панель",,показать товар,False,False,False,False,0.79,gpt-5-nano,2025-11-22T11:05:57.223203+00:00
457242691,599715895,300896236,,,"https://sun9-72.userapi.com/s/v1/ig2/JzKZOANZUZAWTEJD0BVPt9GtWEmnRI8_80hOktZ5txjr-P-gZacobuRTXQvG8VRQfTGgtvG_vCyHPeYzrszI2y2E.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-10-11 14:16:52,58.008205,56.234926,58.00819896273859,56.23476395501453,9.56978033944169,synagogue,599715895,,,,,,,"Женщина с рыжеватыми волосами позирует перед стеной с граффити; стена частично облуплена, зелёная рама вокруг рисунка.",indoor,portrait,False,"граффити, стена, зелёная рама, облупившаяся штукатурка, кирпичная кладка","фотосессия, позирование",портрет человека на фоне граффити,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223223+00:00
457250727,261660768,-7,,,"https://sun9-23.userapi.com/s/v1/ig2/yWdBQiMYikLuIvUhyTpkTfxmMVfTeDMCchSV00O8Ta6tF7aa9hpN2eWu3F4-SrRQTIkSdlwIDRARN0h1jwRQ1_pu.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2020-08-04 08:13:07,58.007842,56.235786,58.00819896273859,56.23476395501453,72.1159733377373,synagogue,261660768,,,,,,,"Женщина в белом платье в горошек идёт по ступеням на улице, вокруг деревья и здание.",outdoor,portrait,False,"ступени, перила, дерево, здание, площадка",ходьба,показать одежду,True,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223242+00:00
457241989,-139376495,-7,,,"https://sun9-53.userapi.com/s/v1/ig2/zy1Petrzpa6ixz9SU7T0x8x2p1LXR8C1hgWbx1iFIcrd67zxMoVNFaGI6X0WlUdoTjqasyBA9m68k4NXCdNPw-dr.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-07-06 07:49:29,58.007701,56.234703,58.00819896273859,56.23476395501453,55.48724836944938,synagogue,-139376495,,,,,,,"Женщина в ярком костюме позирует внутри магазина одежды; вокруг видны витрины, манекены и полки с одеждой.",indoor,portrait,False,"пол, витрины, одежда, манекены, зеркала, полки",покупки,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.223263+00:00
457315670,-43730800,301537621,,,"https://sun9-41.userapi.com/s/v1/ig2/kjBiML-x7NO7x_qIt2v5S9x-GgfCjvtJkZSIVTh57u13QrMWATQfo9oPA43pHb3OXBK8yyMoO29XQWNqK1y5sKLm.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2025-01-19 07:54:28,58.007905,56.236222,58.00819896273859,56.23476395501453,91.9043136294957,synagogue,-43730800,,,,,,Продано,Белое пушистое пальто на плечиках в магазине; на фоне деревянная витрина/перегородка; прикреплена ценниковая бирка,indoor,product,True,"вешалка, плечики, деревянная перегородка, бирка",,показать одежду,False,False,False,False,0.85,gpt-5-nano,2025-11-22T11:05:57.223284+00:00
457245915,423472035,-7,,,"https://sun9-24.userapi.com/s/v1/ig1/o1d0q1irOaIrYRpvuMVycaL_vcbhO2TujYLQl73s4yfSq1a-bc5tPLVqrdd1nT0Nw4PS1fcd.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1441,1102x1470&from=bu&cs=1102x0",,makeup;makeup_kovabeauty;визажист;визажистпермь;выпускной;кудрипермь;макияж;макияжнавыпускной;макияжпермь;пермь;пермьактивная;прически;прическипермь;причёскапермь;свадебнаяприческапермь;свадебныймакияж;свадебныймакияжпермь;свадебныйстилистпермь;смоки;смокиайс;стилистпермь;стрелки,2020-03-24 10:14:49,58.00801,56.235918,58.00819896273859,56.23476395501453,71.15883078364763,synagogue,423472035,,,,,,"Сегодня во мне проснулся креатив🔥🔥🔥захотелось чего-нибудь супер творческого, необычного💥💥как вам такие супер стрелки нового уровня?😂🖤
·
Что вдохновило меня на такой образ? 😏ЧОКЕР! 🖤💎когда его увидела, макияж сам всплыл в голове💥часа 3 наверно фотки выбирала, все были огонь!😂🔥
·
За помощь в укладке спасибо [id35863595|@anna_sviridovskaya] 🙌🏼💘
_
#макияж #визажист #макияжпермь #пермь #пермьактивная #makeup #makeup_kovabeauty #визажистпермь #прически #прическипермь #кудрипермь #стилистпермь #свадебнаяприческапермь #свадебныйстилистпермь #причёскапермь #выпускной #макияжнавыпускной #смокиайс #свадебныймакияж #свадебныймакияжпермь #смоки #стрелки",Портрет женщины крупным планом с выразительным макияжем глаз (стрелки) и ровным сияющим тоном кожи на нейтральном фоне,indoor,portrait,False,,,показать макияж,False,False,False,False,0.86,gpt-5-nano,2025-11-22T11:05:57.223306+00:00
457255046,-170690865,-7,,,"https://sun9-10.userapi.com/s/v1/ig2/eMlgRgG-O9JKKHQfLrvEAykJ67VCEvOMIZCLjX3enrFe10lLNODSK_AMYzRPFNS7d2k7dlZq9WAv58pFfB-IZA6R.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-12-23 06:37:58,58.007904,56.234504,58.00819896273859,56.23476395501453,36.19748746981516,synagogue,-170690865,,,,,,,Чёрный наряд с бахромой на манжетах; частично видна рука и часть туловища на светлом фоне,indoor,portrait,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.223325+00:00
457255298,-170690865,-7,,,"https://sun9-83.userapi.com/s/v1/ig2/SsBbsg2Z4A3D-ysdpeV3D3Ms46bqxI7R1QFiieKkK5M-6wFcmJXraIipxcAxlNsqTTR-QrDzOg4CTTQ4am3yE717.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-11 12:26:04,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,synagogue,-170690865,,,,,,,Женщина в ярко-розовом платье с белым поясом позирует на белой стене в помещении,indoor,portrait,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223344+00:00
457245861,423472035,-7,,,"https://sun9-59.userapi.com/s/v1/ig1/PahYMNym3GuYh5KOUGYmLPZMltDOkw9QfjTlbUu7Y40YlbkvXMBhxvBjwJjCvkK5QlKZLiOF.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1104x1472&from=bu&cs=1104x0",,,2020-03-08 07:59:20,58.007772,56.235932,58.00819896273859,56.23476395501453,83.59977245122062,synagogue,423472035,,,,,,,"Женщина в розовом вязаном свитере стоит в помещении перед окном, прямой портрет.",indoor,portrait,False,,,сделать портрет,False,False,False,False,0.85,gpt-5-nano,2025-11-22T11:05:57.223371+00:00
456239053,-75252175,-7,,,"https://sun9-58.userapi.com/s/v1/ig1/rzB9Jknf8pnaWbX9rD69Z1pbVMN51QrXO9yQ_jn-3jauvVVEfGWXS0HPg260ApMAJ_YO3pBM.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,,2016-11-11 15:43:18,58.007975,56.235905,58.00819896273859,56.23476395501453,71.68494199509345,synagogue,-75252175,,,,,,,"Женщина в черном облегающем платье с белыми декоративными элементами у плеч позирует в примерочной, держит телефон для селфи, отражение в зеркале",indoor,selfie,False,"зеркало, одежда, телефон",примерка,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223392+00:00
457290774,-210911959,-7,,,"https://sun9-49.userapi.com/s/v1/ig2/cvuLfO3yNeFzpKwFwBYoWgWcrshFkv98fQyMNNhKWdofToaS7PA9qylVaQbq57NkiZpSJJLYU_THCDDDfdUfaST0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2023-08-21 21:15:06,58.007716,56.235602,58.00819896273859,56.23476395501453,72.9481739764952,synagogue,-210911959,,,,,,,"Два человека в спортивной одежде позируют у серой стены на улице. Обе женщины в солнцезащитных очках: одна в белом костюме, другая в ярко-розовом костюме.",outdoor,group_portrait,False,"стена, тротуар, очки, спортивная одежда",позирование на камеру,показать спортивную одежду,True,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223412+00:00
457255455,-170690865,-7,,,"https://sun9-8.userapi.com/s/v1/ig2/5JYi_9vWz8ftPO_cF_2AQUf50fr08WPZARtc_6uD4PuPo7L2UNFBF3hHFyl80l2ZldkLheDxhyXWySTjjlbsLxtl.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-21 10:15:22,58.007806,56.234399,58.00819896273859,56.23476395501453,48.698462152861765,synagogue,-170690865,,,,,,,Женщина в бежево-розовом облегающем платье позирует в интерьере перед белой стеной; слева декоративные сухие травы.,indoor,portrait,False,,,"портретная съемка человека в помещении, поза и композиция",False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223431+00:00
457240100,-199296109,-7,,,"https://sun9-25.userapi.com/s/v1/ig2/4OgCCTnriz78Yat5wYzYRv-Hq7_rF_CmSKqHahPCQacaFqJ6eLvX7dC5k6XmfGlDQbA8PBV7Or5fbyHQ300QaJcj.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,,2022-11-21 13:44:34,58.008023,56.234755,58.00819896273859,56.23476395501453,19.57327448011636,synagogue,-199296109,,,,,,,Стойка с монитором на верхушке и бело-черное устройство/гарнитуры на подставке в помещении галереи; на стене вокруг расположены маленькие фотографии.,indoor,product,False,,,показать экспонат технологического устройства на выставке,False,False,False,False,0.73,gpt-5-nano,2025-11-22T11:05:57.223449+00:00
457242786,-194619161,-7,,,"https://sun9-49.userapi.com/s/v1/ig2/_nJzRgbQPcUQCxrHmdFXZ9pyxL3ELve-ZGpCoQTtlRK3WbiMCaPxf3EO_W1xDtJ0ddlxcV5SAmzpRCy5BboB0iOG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2023-04-06 07:26:02,58.007918,56.234887,58.00819896273859,56.23476395501453,32.07153468146177,synagogue,-194619161,,,,,,,Женщина в голубом костюме-пиджаке стоит возле входа в магазин одежды в торговом центре; внутри витрины с разноцветной одеждой на манекенах и полки с верхней одеждой.,indoor,portrait,False,"витрины магазина, одежда на витринах и манекены, пол, вывеска магазина",фотосессия,показать одежду,True,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223469+00:00
457252875,-170690865,-7,,,"https://sun9-54.userapi.com/s/v1/ig2/IGFTvGB50pLatYMFPekeNLdjK1EfPI64dSjXtQmIpgQYOOmIZIaVTr2ts1ok9Ie5KHC9uFFP8tLyQwB24r18RYq5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-08-09 11:34:17,58.008114,56.234411,58.00819896273859,56.23476395501453,22.83853256185169,synagogue,-170690865,,,,,,,"Женщина в фиолетовом костюме с жакетом и плисированной юбкой позирует внутри помещения, надеты тёмные очки и часы.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223486+00:00
457256101,-201309330,-7,,,"https://sun9-25.userapi.com/s/v1/ig2/wh73MRwyRuga9yjEAMxHz12Qg4gsmgaO80OEDwEbFiE_dhl8-SrGFnbLbBdpr0G-R3ab09zDWtG5huf4US56fLuI.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",,,2022-06-06 13:26:16,58.007821,56.235297,58.00819896273859,56.23476395501453,52.46349254372161,synagogue,-201309330,,,,,,,"Женщина в черном наряде с прозрачными рукавами позирует перед нейтральным серым фоном; на лбу украшение-цепочка, макияж выразительный, взгляд в камеру",indoor,portrait,False,,,"портретная съемка: крупный план лица, демонстрация образа",False,False,False,False,0.85,gpt-5-nano,2025-11-22T11:05:57.223510+00:00
456247259,-62924427,-7,,,"https://sun9-5.userapi.com/s/v1/ig1/eEDVrh7bVJq92v_Bkab4N-xB5aNPg6JKgZ4lM4PH7NUxe3eEH9QR4piVJzXB4ff-72t3oLBm.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,719x960&from=bu&cs=719x0",,,2017-04-30 17:03:56,58.007792,56.235046,58.00819896273859,56.23476395501453,48.20621404192909,synagogue,-62924427,,,,,,,"Человек в оранжевом пальто и черной шляпе снимает селфи в лифтовом зеркале; на телефоне чехол с изображением кота, на фоне видны рекламные постеры с городскими мотивами",indoor,selfie,False,"постеры, вывески, стекло лифта",селфи,сделать селфи,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223528+00:00
286598801,64373016,-7,,,"https://sun9-20.userapi.com/s/v1/if2/Hd7TKwDKPSUGmop9nVDBUr7Zlo2KXns2WpKWK6K4Hn4UnSUCrJgJ4eMys9ZmgfsVUERlsa-fVH1w-KrNDfaqBqHh.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",,,2012-07-14 18:09:38,58.007835,56.235337,58.00819896273859,56.23476395501453,52.702357521241574,synagogue,64373016,,,,,,,"Двое людей, мужчина в белой рубашке и девушка в полосатой футболке, сидят бок о бок в помещении ресторана и улыбаются к камере",indoor,group_portrait,False,"стол, стул, телевизор, окно",посиделки в кафе,сделать селфи,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223549+00:00
457257383,-170690865,-7,,,"https://sun9-16.userapi.com/s/v1/ig2/eqVAeC_wGs5WRO8cEiEiWS5bW8lzltGiz9P-_z_uBCQZJWcnqLyc2kJ44aUBpo6qFu4UJGSEZptIVUFvugwD2EF2.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-05-27 13:10:35,58.007708,56.234293,58.00819896273859,56.23476395501453,61.23812560383689,synagogue,-170690865,,,,,,,"Женщина позирует у светлой стены, портрет, фронтальный ракурс, средний план. Она в черном топе с прозрачными рукавами и коричневых брюках.",unknown,portrait,False,,,"портрет человека, фронтальный ракурс, средний план",False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223568+00:00
456239232,231363099,-6,804.0,https://vk.com/wall231363099_804,"https://sun9-23.userapi.com/s/v1/if1/8LLIALFNcOREDwD_-fca9qwnImW4k9UfEzSwMi7P3FXiO86rsr-teCuV_A94We5WQGUqGY_C.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,544x408&from=bu&cs=544x0",,,2017-06-14 16:07:58,58.007694,56.234597,58.00819896273859,56.23476395501453,57.00421853451046,synagogue,231363099,,,,,,,"Портрет человека в помещении, крупный план лица, нейтральный фон.",indoor,selfie,False,,,сделать селфи,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.223587+00:00
457253458,-170690865,-7,,,"https://sun9-36.userapi.com/s/v1/ig2/DfiGCwj6XzDFJXhPceSuohmyG4vOq1qnASfkA_lQM9yats3EER8ncSViWh0L20bWNt2AzoxTd1EMJghlSE1FXIuC.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-09-08 13:16:54,58.007904,56.234332,58.00819896273859,56.23476395501453,41.51239618653149,synagogue,-170690865,,,,,,,"Человек в темном наряде позирует внутри помещения у белой дверной рамы, на светлом полу.",indoor,portrait,False,"дверь, стена, пол",,показать одежду,True,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223607+00:00
457255612,-170690865,-7,,,"https://sun9-14.userapi.com/s/v1/ig2/3oTXX4b0ZCUcfzMCpWT5Kxm1EoFyXSJ9pEOdAUZKot3Uhp8DKlF7UilQ3ApHdMfaecnn1E42VRQJemDvT2YrsYOd.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-02-04 12:04:05,58.007904,56.234332,58.00819896273859,56.23476395501453,41.51239618653149,synagogue,-170690865,,,,,,,Женщина в светлой блестящей блузе и темной мини-юбке позирует внутри помещения; рядом букет роз и сумка через плечо.,indoor,portrait,False,,,показать одежду,False,False,False,False,0.79,gpt-5-nano,2025-11-22T11:05:57.223628+00:00
457314696,-43730800,301537621,,,"https://sun9-75.userapi.com/s/v1/ig2/MUkD9AnaqO6OokiYvOouSmumYeSUgCI6f10s7l9L6JcRbP0paN58zZL_RYnAma0rX8F0oP0UhT5NEEofGz8-JwZC.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-12-14 12:18:29,58.007723,56.235707,58.00819896273859,56.23476395501453,76.72991767250984,synagogue,-43730800,,,,,,Продано,Манекен в черной вязаной шапке на фоне серебристой фольги; фото товарной демонстрации,indoor,product,True,,,показать товар,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223647+00:00
457256623,-170690865,-7,,,"https://sun9-87.userapi.com/s/v1/ig2/YEoF8NNc6Dr6_xg-cs-0QPeqzjjeYsHh1if2NhSxYrcPH8usakHQBMpzT2D0VDr0R1yDTVgaJFwfdarjF7JyTltH.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-13 17:56:11,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,synagogue,-170690865,,,,,,,"Женщина в белом платье стоит в помещении перед зеркалом, держит одну руку на голове и другую на талии.",indoor,portrait,False,,,показать одежду,True,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.223664+00:00
457254170,-170690865,-7,,,"https://sun9-30.userapi.com/s/v1/ig2/cNc3pk8wW85VaIgNFo5n2L3e17atGVlcaJobCsy5FyTz1i4MIVb5qVJtIZRIcjpNbkX58r8YcCykBlbaxwt-JkQ4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-10-22 12:50:13,58.007722,56.234505,58.00819896273859,56.23476395501453,55.186284082187015,synagogue,-170690865,,,,,,,"Женщина в белом свитере позирует внутри помещения возле светлой стены, надеты клетчатые брюки с широким поясом.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.223683+00:00
457252996,-170690865,-7,,,"https://sun9-73.userapi.com/s/v1/ig2/bghJisMnS_g1kal5ZpFMomi3T1NrfXJPqx2EXymSaIYYY2NFYcj2ZvCgRGZ1qvYCGAJXxcFjlQn4uoULH1zv0aaM.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-08-17 12:49:48,58.007806,56.234399,58.00819896273859,56.23476395501453,48.698462152861765,synagogue,-170690865,,,,,,,Женщина в ярко-розовом платье с белым цветочным принтом позирует перед светлой стеной внутри помещения. Платье с пышными рукавами и высоким разрезом сбоку.,indoor,portrait,False,,,показать платье,False,False,False,False,0.83,gpt-5-nano,2025-11-22T11:05:57.223703+00:00
