image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-64.userapi.com/s/v1/if2/a3M9T1CsiJmuS1Zp9rEZNQ4tZE646aSW2KDQyJt3sIfrlmiE_Qa_h3tUbw23UFMsrlpsegRStaSikiYz6MJRbfd1.jpg?quality=96&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x303,640x359,720x404,1080x607,1280x719&from=bu&cs=1280x0","Люди стоят перед окном уличного киоска, продающего напитки; видны вывески и витрина киоска",показать уличный киоск и людей в очереди,False
"https://sun9-79.userapi.com/s/v1/ig2/yJ3LLDo12-H-NP4gai-3cRVfeHza7W1GB5W6p9UZ8K3-h4WCsnmTAHkP5Cg7jbabnAGdTqI74v5YARo_91C8FAO0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в длинной черной зимней куртке с меховой капюшоном стоит на улице перед витриной магазина с красными декоративными элементами.,показать одежду,False
"https://sun9-54.userapi.com/s/v1/ig2/XW7AUUMRHcNWjZHHBUN_W6HypxJ5d3NzN9mJm7YjKKgIl-NLq6gyOkvMyNQJcMH95yktfAUvkB0n-G6py7cWuPF5.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Белый VR-шлем над манекеном на стойке в помещении; видны кабели и монитор сверху.,показать товар,False
"https://sun9-68.userapi.com/s/v1/ig2/pA50Q5O2ynAE_tvozONfuztxGTEQVGf-g6ctGkfL7sxBFUIz2KIbQC01d-2qaWONiAoeB84DziGup2Y6MU-xiDLH.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Женщина в очках позирует в помещении: в бежевом вязаном свитере и черных кожаных шортах, левая рука поднесена к лицу, правая — к плечу.",показать одежду,False
"https://sun9-69.userapi.com/s/v1/ig2/7Fx2DmUf-db0Cu7hS3B3vn20Wkxw4okT1xJNQB2ruA48JxoSthMx_iOV1VJzwnb4k8qSiqUSbCxHZdgK5zRUANgV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",Женщина в светло-сером трикотажном костюме позирует внутри помещения у стены,"показать одежду, портретная композиция",False
"https://sun9-67.userapi.com/s/v1/ig2/JFqDLiwez1NF2XYo2nK4mxLWmk-01SYCLZ2-9Uwd9S8zOYsJaSFQI_DaekHcLtKZ4-J7oKqoxXcPkYQClSyYTRGP.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Полноразмерный портрет женщины в белой рубашке, голубой юбке с разрезом и высоких сапогах на фоне светлых стен внутри помещения.",показать одежду,False
"https://sun9-8.userapi.com/s/v1/ig2/FcwwcETcm80650WQWQuKSWunw-bUmSLvh1oNzkxaDuFUYmJcuuHBeNZZKFQJyW4qxYaimPuf8qbQip6Q6u-0iA3d.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0","Интерьер синагоги: большой деревянный шкаф (ковчег) с бархатными фиолетовыми занавесками и золотыми символами; справа арочная ниша, колонна и светлый потолок, пол деревянный.",показать интерьер синагоги,False
"https://sun9-58.userapi.com/s/v1/ig1/Rb8Z5eWHM-NCnqJnvvUItSpLVJSX2tQGnDV1XAlgYCwGOlvS-23e6eoWPL5HNQhuIR3aCBrt.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0","Женщина в зелёном платье стоит в помещении, на фоне крупные комнатные растения и окна",постановочный портрет женщины в интерьере,False
"https://sun9-83.userapi.com/s/v1/ig1/3q-SGIF1ri4O9Tm1YwTUPNpsPr4qK_TnV3w8vzaOgUTBuFH14uL8YUjkZNZmzPtMxnHjixYv.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,768x960&from=bu&cs=768x0","Группа детей и взрослая женщина позирует вместе в помещении: взрослая женщина в очках рядом с детьми, один ребёнок в красном платье в белый горошек; на заднем плане барная стойка с бутылками.",сделать групповое фото,False
"https://sun9-22.userapi.com/s/v1/ig2/MaZBN4cVtYXIFhTpJYFB5ZN5HaBOQyVUmrPruhkJXo3I_lyiToQ5_jeXBoY2zA_xbDrqVdBpv18OWp_fJ5vQgo-D.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Два человека в ресторане на переднем плане делают селфи. Мужчина с бородой и лысой головой в белой футболке с графическим принтом и женщина с темными волосами в леопардовом топе; за ними столики, другие гости и тёплое освещение.",сделать селфи,False
"https://sun9-25.userapi.com/s/v1/if2/lR5uAFZG_jVC4PLg4RfhAQO2kJ_fXQA1CdoT5DV9XvyyYKQ30jXnoY9UAnPPaDuS7vO-zWpymDh8vGHleXRVUpKk.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Много маленьких пакетиков с бисером, пайетками и декоративными материалами, разложенных на светлой ткани на столе.",показать наборы для рукоделия,False
"https://sun9-36.userapi.com/s/v1/ig2/_SzPw6IxRmU8ssfPt6wYpFOyzxv-XCNnWRYY3PpC6n3kyXSF-BGktbmPU4hUQpD0JjiOkREYYGU5vLNRpspEQ2pz.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0",Чёрно-белая страница с портретом пожилого мужчины и текстом биографической статьи,показать портрет и биографическую страницу,False
"https://sun9-49.userapi.com/s/v1/ig2/cVRjCD-8Y0Eu43A11qOfGqFY7fArlQXP8AJyssNCu2rMQfDcGeN9NzY-TwuobUl-JtIXJstGF07M-ADHwdG5QT_A.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x319,360x479,480x639,540x719,640x852,720x958,1080x1438,1280x1704,1440x1917,1923x2560&from=bu&cs=1923x0","Человек в белом зимнем пальто стоит перед ярким муралом на стене, вокруг декоративные елки и искусственный снег; над сценой висят гирлянды.",позирование перед городским муралом,False
"https://sun9-73.userapi.com/s/v1/ig2/zlGjfERWx5gNOqqBlcFWQ2YkFS_1fNodKpL4PLWkg2zqAUGrEYKbeIrC0MboTFXjX8QD9qby-VJu1LqPD8USxxRm.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Две женщины в спортивных худи и штанах позируют на улице на фоне обшарпанной кирпичной стены с облупившейся штукатуркой.,сделать групповое фото друзей,False
"https://sun9-1.userapi.com/s/v1/ig2/zWgyoIDcAvlSNl1aZjAuvnUIeVLj822ikNcIJ0zgooB5xjXwFfJOFig6KW20JPsM9NHkqVb2XlLGnwdnxLxyt87M.jpg?quality=95&as=32x45,48x68,72x102,108x153,160x226,240x339,360x509,480x678,540x763,640x904,720x1017,1080x1526,1280x1808,1440x2034,1812x2560&from=bu&cs=1812x0","Страница книги с русским текстом, печатный шрифт, текст занимает большую часть страницы.",показать страницу книги с текстом,False
"https://sun9-75.userapi.com/s/v1/ig2/8XzBD1fUD3959-z_ub5kugWFWD-6WVgXoggs_83JAJHKWQLdK9f3lO_A3O_Xc3Kam3xatPx9RHiGqI4YdMp83IBk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Один человек в черном пальто идёт по узкой мокрой кирпичной улице, сверху висят красные фонари и гирлянды; слева красные скамейки, по сторонам здания, снег на краях тротуара.",задокументировать городскую сцену,False
"https://sun9-69.userapi.com/s/v1/ig2/lyVILeT5e7CgeLD5x_Br6Ikssdemh8yW3Qz1FRVUmmlTzczMFHJD9Apn9TwSrsuYAdp5ZTZdS_4fj9NjootoSFC0.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Черный рюкзак в руках у человека, стоящего перед зеркалом в магазине; в отражении видно пол и витрину.",показать рюкзак,False
"https://sun9-6.userapi.com/s/v1/ig2/ldKf6jsnpeloSADEYMkHt7R1T2-15lVH3l0HVEiAcMo23sWDEPweCdn-SwDKZ9Ea1n4cqqx9Ay0xfz9FpNaiMDn8.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2160x2160&from=bu&cs=2160x0","Треугольная белая миска, заполненная белыми бусинами с цифрами, на тканевом фоне",показать товар,False
"https://sun9-31.userapi.com/s/v1/ig2/vkZVqtrOTYJbx8nBmAE0t3dXKfZf9Ul8JK2ppInvNtxKq92t7JCbHl6znD9nPpv46oVUKmfkwtB0cZoxWSs70b51.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Интерьер зала: ряды красных кресел, человек в костюме читает книгу на переднем плане, другие люди стоят у спинок скамей; вдоль стены окна, в помещении есть деревянные перегородки.",показать интерьер зала,False
"https://sun9-41.userapi.com/s/v1/if1/LfUrhhl3yqRf4nInT457SBJF-lGtUuf6NpSkJYzEZPsmhpr9WtOPmeGt8w5LhseYweT30XZl.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2080x1560&from=bu&cs=2080x0","Интерьер торгового центра: витрины магазинов, пол, перила и стеклянная стена с надписью Sunlight; человек рядом с витриной",задокументировать интерьер торгового центра,False
"https://sun9-18.userapi.com/s/v1/ig2/5fK1yOG091sl0mwPl5-wEVhWzOCF3K0omYNpgqsZj3Vr_bFZJzXs581w6M4tI7-sRPF760gzxXbo0e4aO6JWaDOg.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в белой футболке и зелёной кепке позирует у светлой стены; держит футболку, чтобы показать ткань, и смотрит вниз.",показать одежду,False
"https://sun9-82.userapi.com/s/v1/ig2/ZbiQ5ctj2KvvdMyGNxd2TZnmwz7GXfBa84i75TqhjyF9RvNKm2d4Okl7zYYUQ-QYgzUbHmRuAJz-T5GiDJF0pzJ5.jpg?quality=96&as=32x35,48x52,72x78,108x117,160x174,240x261,360x391,480x521,540x586,640x695,701x761&from=bu&cs=701x0","Женщина в черном купальнике стоит по колено в воде у берега, волны бьются о ноги.",показать человека в купальнике на пляже,False
"https://sun9-52.userapi.com/s/v1/ig2/sGw3bjP9mtSJZiTDlu13w4DAikJCYI5MdebTir88tjI0tfGaJEV5s6WNFzMDaD9A2IBDQeplwk_nOQHZLBzTkMPn.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в черной пуховике с меховым капюшоном стоит на улице возле витрины магазина; вокруг висят красные декоративные ленты, на фоне кирпичной стены и вывесок.",показать зимнюю одежду,False
"https://sun9-19.userapi.com/s/v1/if1/_jr0sQPTu89WcyNKtb4DbLJ8JV_2OPBhzEzUL-FsbVv2Y-J3YrrhrHvxEGQPsgQeI3qK8w-h.jpg?quality=96&as=32x20,48x30,72x44,108x67,160x99,240x148,360x222,480x296,540x333,640x395,690x426&from=bu&cs=690x0","Крупное классическое здание с колоннами по фасаду на улице, перед ним деревья, ряд автомобилей на улице",показать фасад здания,False
"https://sun9-2.userapi.com/s/v1/ig2/fkGQ-OjZJ6-7I7Bd8iPp_NR04LT1graxrzQfMOmZYu6L61Zi5R1LHn0XslR51MUqEFo6RfEZ7qtT8gLLhYtpbczh.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в светлом пуховике с большим меховым воротником позирует перед камерой,показать одежду,False
"https://sun9-31.userapi.com/s/v1/ig1/xBdSolpd0RMqYVqohMEjTAgL_LzDX9s8LQGNUwsFbEJgm5PR2tNmulxTA6Ecu-lqo1aXpPnY.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Человек в магазине снимает селфи в зеркале: видно torso, рука держит сумку, на нем розовая кофта, голубая юбка и черные ботинки; вокруг витрины и прилавки с одеждой.",сделать селфи для показа наряда в магазине,False
"https://sun9-74.userapi.com/s/v1/ig1/eZYY2lKDyXjj47Uyg9s4WNmaffHrLaaJ14z4gRWOvO3EDAzpDWrkHmLoWXBk1XtKmJukogb1.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x541,640x641,720x721,959x960&from=bu&cs=959x0","Мужчина в клетчатой рубашке в помещении, портретное фото, крупный план лица и плеч.","портрет мужчины, крупным планом, в помещении",False
"https://sun9-2.userapi.com/s/v1/ig2/E9BRScmRFYGEb9wefUAO_PMP6-g0AoUv_HSNlfh9-Xn16XWAK3K-1YewmG49aiMPcwLRBq7nS-_YgysN7ojOhF6J.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1441,1216x1622&from=bu&cs=1216x0","Букет из оранжевых креветок на палочках, обёрнутый в коричневую бумагу, держит рука. Фон — темная кирпичная стена с гирляндами.",показать товар,False
"https://sun9-78.userapi.com/s/v1/ig2/G4zWlynY5w4VSa5gOA3H7fL-gv-IhzsrTuLKXKfg1xrhlOc7JSBJwhlFtpuxxVxVbcw35Ppgdg1h-NAnLexnW3cb.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в длинном черном пуховике с меховым воротником стоит на улице в снегу, позирует к камере; на заднем плане — темный вход в туннель/гараж и кирпичные стены.",показать одежду,False
"https://sun9-77.userapi.com/s/v1/ig2/Rr8G8P2jWMoeQX-tViLh7jtoYx8UirD99h3qIRxpMgGu17HLMFODyhk4uasrpjb5gh29It-9etldCHfy_OiBJu2l.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x854,720x961,1080x1442,1280x1709,1440x1922,1618x2160&from=bu&cs=1618x0","Два человека сидят за столом в кафе; на столе тарелка с едой, коробка и чашка, гирлянды висят на кирпичной стене",показать людей за столом в кафе,False
"https://sun9-50.userapi.com/s/v1/ig2/EDtgCGmCSimK7LeVIU5B7PTfm3dk0ajo0S2cmQPZ5aQCUpyEQBAzi4aP5SWOSKETCQT-2j4ScZ4e2Ao_cpRpIg4x.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Человек в розовом длинном плаще и красной кепке позирует на улице, показывая жесты обеими руками; на фоне кирпичной стены с неоновой вывеской и красными ящиками.",показать костюм на улице,False
"https://sun9-52.userapi.com/s/v1/ig1/Ov5_ZmiKDRVpKOrP04b65pBn3gTrcZx1WLypaPw2SOjjh9gnie6VM70l-wVHt7GFlsk0pm-G.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x854,540x961,640x1139,720x1282,728x1296&from=bu&cs=728x0","Ювелирное изделие с зелёными камнями на белой подставке, рядом ценник",показать украшение с зелёными камнями на витрине магазина,False
"https://sun9-19.userapi.com/s/v1/ig2/Or-6tgwXp4zrJS9WED3LCrm1hY82--3R9uchSWt4GeXI_l9b7AxeN8M6jZmWa89XFVBW5UKNtCUpa3dWt2HXXooh.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0",Женщина крупным планом делает селфи; на фоне гирлянд и зеркала.,сделать селфи,False
"https://sun9-27.userapi.com/s/v1/ig2/Wv2atiJnzvesKD45gPa3nHnLCnhUl-2hcDf7cajP5nHU0H9RF5V1ESz6JINJ_0pmgwME9x-GOFz5CkLhnrcFhV27.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Улица с витриной магазина, красные фонари над входом, кирпичная стена, стеклянные двери и кондиционер снаружи; на тротуаре лежат красные ящики",задокументировать городскую сцену,False
"https://sun9-10.userapi.com/s/v1/ig1/R6G1Cw-jukgStKqzVyv9-j7AfCvGsgw4nl_ZhvIDP1UNGBK3QZT_nKZLNxuJO-uw7iBl3G_s.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x359,480x479,540x539,640x639,641x640&from=bu&cs=641x0",Настольные часы и яблоко на школьном столе рядом с канцелярией: чашка с карандашами и ножницы на яркой синей доске с надписями на фоне,показать учебное место/рабочий стол с часами и школьными принадлежностями,False
"https://sun9-68.userapi.com/s/v1/if1/VOEfq3ucz5RbASCN4qPuCD_V79jFLfSsE66-BNzxrl-dVSyGHpxyriJt7T4nUy_CNkjlaL_p.jpg?quality=96&as=32x30,48x45,72x68,108x102,160x151,240x227,360x340,480x453,540x510,640x604,720x680,1009x953&from=bu&cs=1009x0","Крупный план ногтей: розовый гель-лак, на одном ногте декоративное серебристое сердце.",показать ногти с маникюром,False
"https://sun9-80.userapi.com/s/v1/ig1/HF5G4p5PGeFVD58uleDtbidUC4PSEVM4oL8ERgG9m3kBqfIGa1oDJfcDCAA5RUjEjZDgEV9B.jpg?quality=96&as=32x34,48x51,72x76,108x114,160x169,240x253,360x379,480x506,540x569,640x674,720x759,911x960&from=bu&cs=911x0","Женщина на коленях возле декоративного фонаря на полу в комнате; на ковре красная подушка, рядом мебель и телевизор на стене",показать декоративный элемент интерьера,False
"https://sun9-81.userapi.com/s/v1/ig2/zi8vZmE_xv8p7sUZLrSqSzjeabEpX4_qnY-qAudXHgNp9WlFWSTs7jOAguRqm_PFo8kJjEQ1X6_L0X1EefsmUCCJ.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0","Зал с рядами красных кресел; на переднем плане венчанный сценой подиум с деревянной мебелью, за сценой видна мебель/шкаф; справа большие окна, зал освещён естественным светом",показать интерьер зала с креслами и сценой,False
"https://sun9-7.userapi.com/s/v1/if1/RT-48Y32SqRqGMC6_-6XZSXqj4LUcxqfy43MDGHUi6yX_qDBXf4OmKWUijyw6lSXWDTNPIoi.jpg?quality=96&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x304,640x360,720x405,1080x607,1280x720,1440x810,2560x1440&from=bu&cs=2560x0","Мужчина сидит за столом в ресторане, перед ним тарелка с суши и чашки, на фоне коричневая кожаная диванная обивка.",показать человека за столом в ресторане,False
"https://sun9-85.userapi.com/s/v1/ig2/aHVb1aSyfYqeAb7VYtxRhh2Lxfg0ovfZntU5FsCgvgcUu-DUj4hdpzqMQN7Tx_JXit6YubqbgFooCFi8TasFCFyN.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Две девушки в кухне чистят кафельную стену губками, верхние полки с банками позади, на руках яркие желтые резиновые перчатки.",показать процесс уборки на кухне,False
"https://sun9-53.userapi.com/s/v1/ig2/sWewDGmxrRdsnBFyFYAYCUdrt2GwmVl_3FqvVXitJ4os_hFYh_1oiGhnOb3kKxu1rBKOeIl4YMXHMMRmpB39NCOg.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2160x2160&from=bu&cs=2160x0",Крупный план: мелкие металлические буквеные бусины в белой треугольной тарелке на светлом фоне ткани.,показать товар: набор буквенных бусин,False
"https://sun9-3.userapi.com/s/v1/ig1/jHJDpQcXcWxlLq3C8dVn2CEqFju_qkoMKvEiowAoUnYmazWTPf7pUgGZlUes7v43j4j8SPAb.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Человек в магазине фотографирует себя в зеркале: надета голубая миди-юбка, светлая кофта, светлый кардиган; в руках красно-коричневая сумка; черные ботинки; вокруг примерочная и полки с одеждой, белый плиточный пол.",сделать селфи,False
"https://sun9-74.userapi.com/s/v1/ig2/DCe0TQOerfSRA7PNbQhTRaZwu6LYI7sC35ssefC-PN66Ma2xxcwc45TXPQxLwiqtv2M5tOudRpNldQ7gS0nQ6tN-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в платье с открытыми плечами позирует внутри помещения у белой двери; держит розовую сумку и носит белые кроссовки, солнечные очки.",показать одежду,False
"https://sun9-31.userapi.com/s/v1/ig1/hgLBiqlzYp0HtcskBEzFdkJ8G4JorF1XMCCuC6TNS-URn9V3mO1m2OggPIpO67r4ah-lw1Bl.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",Полосатая белая рубашка на вешалке в магазине; интерьер магазина с одеждой и полом на заднем плане.,показать товар,False
"https://sun9-73.userapi.com/s/v1/ig2/W_uZ5QMeVm702neWUVqKoGMdNBtQvNTMSau7Q7dynSNYgS5s9E5byZvN5BoozLcvd4g6Dr59r2MhoB2vzdNW6FGx.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в чёрном платье позирует у кирпичной стены с яркими неоновыми вывесками: 'CHINA' и вертикальные китайские символы; над головой висят розовые ленты.,показать человека на фоне неоновых вывесок,False
"https://sun9-60.userapi.com/s/v1/ig2/WVGLPi4tsffyuq_xgn3TKnF4xPJTcODqfbeMn5NqFhk5v3IgxrKusjxHqUV0e3e-0TxZcNiHVt0E-eM76VQspWll.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x856,720x962,1080x1444,1280x1711,1440x1925,1915x2560&from=bu&cs=1915x0","Улица с яркими красными фонариками и гирляндами, человек в бежевом пальто позирует в центре кадра",показать одежду,False
"https://sun9-53.userapi.com/s/v1/ig2/aXFVuV3oBpJ4rEqncDVRolQjZU73pLUhwM_qjrYnltlzOC1oblNl30bBZAot-PrreUO-pkCEqdeNzIG3_eV60zMm.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1440,1280x1707,1440x1921,1690x2254&from=bu&cs=1690x0","Крупный план лица молодой женщины, светлый макияж, зелёная кофта (капюшон), нейтральное освещение",сделать селфи,False
"https://sun9-54.userapi.com/s/v1/ig1/1k8Q0U7gCqcDTOH2G0UOpSZGmDxlYCJaSB-wVMgSu4HD-4Jqqx9mm371T_ZmZdmejVjwmg.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0","Портрет женщины крупным планом, улыбается, длинные темные волосы, белая майка, светлый фон",сделать селфи,False
"https://sun9-39.userapi.com/s/v1/ig2/URVQQFwtgJtIF1Pc4R1pAkxPpaPb2OPlp5x_aHw8yxCmIpSrsDycK0BoJQr6EFGcEwWfORvJcOuk8CN3mb5iqecM.jpg?quality=95&as=32x38,48x57,72x85,108x128,160x190,240x285,360x427,480x569,540x640,640x759,720x854,1080x1281,1280x1518,1349x1600&from=bu&cs=1349x0","Уличный переулок ночью, кирпичные стены и неоновая вывеска у входа заведения; вдоль стены висят лампы, прохожих нет.",показать ночной переулок с неоновыми вывесками,False
"https://sun9-4.userapi.com/s/v1/ig1/Fe8GYUaVf24aVoDvVgEkHYXQnIHuXIpTFC9ps1wtoaoD9ZpXkd9RV-aKWTUZVnGXc3Fs7_ye.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",Рука человека над столом с подарочными коробками и упаковками; на столе видны яркие рисунки и улыбающаяся желтая игрушка среди подарков,показать подарки и подарочные коробки на столе,False
"https://sun9-58.userapi.com/s/v1/ig2/OBHgUbj6GSJR2OIrZIBUl94IvbURcJG8WfwbuSn3wETA0DaQF3NpzQozBT94O-K8wvBPnOhEihUbj8_uqX6ilEVP.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,395x395&from=bu&cs=395x0",Дипломный документ на русском языке: текст 'ВРАЧ по специальности «Лечебное дело»' с печатью/штампом,показать диплом/квалификацию врача,False
"https://sun9-29.userapi.com/s/v1/ig1/yQibyYR7UfNmRwinUOti9MvpJhsrABjt5XltOR0w-b04GFuWAe5rIh4LBBjYtsCpH5x8I_kL.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1104x1472&from=bu&cs=1104x0","Портрет женщины крупным планом с выразительным макияжем: острые стрелки, глянцевые губы; на кадре накладная надпись «БАЗОВЫЙ КУРС ДЛЯ ВИЗАЖИСТОВ»",показать курс макияжа,False
"https://sun9-88.userapi.com/s/v1/ig2/6eHr1_2O13Z21op98I7iXwCre-hnHxEGFRwzhEa3Wyz9Yhhii2Wu1E7BdBQ2Q1WqAvH_RHgIC8y4LwuF-33I3tPI.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0","Человек в темной куртке и сине-фиолетовой шапке присел в снежном переулке у кирпичной стены; над головой висят гирлянды, на фоне — вывески и огни.",портрет на уличной зимней сцене,False
"https://sun9-10.userapi.com/s/v1/ig1/PIHfrTmVjHeHY9uiGaBzV5Zh4qU_prD9LsLOFcvrb_Cc8B0JWFflQLJyML778oIJuaGeGNE8.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",Группа людей в помещении участвует в религиозном обряде: мужчины и женщины держат талит и пальмовую ветвь (лулав).,задокументировать религиозный обряд,False
"https://sun9-76.userapi.com/s/v1/ig1/nU3AuEyHHMMh6k6qSedrVq0JZEnT4jt7WnlXIdg2yqXnpk8oRuiX96VKQjc-IVkmrMzbKTsM.jpg?quality=96&as=32x48,48x71,72x107,108x161,160x238,240x357,360x536,480x714,540x804,640x953,720x1072,860x1280&from=bu&cs=860x0","Человек в темных очках на близком портретном снимке, черно-белая гамма, видна часть бороды",сделать селфи,False
