image_url,уровень восприятия,объект,категория,image,annotation_text_description,annotation_user_intent,annotation_has_feor,первичный сюжет,,
"https://sun9-80.userapi.com/s/v1/ig2/hFiB3OpgCauKmFH3SVzZvluix03cvwfmgufD8_iHOEKky1u5-4ZBPWwUmqk_KWEYe1cYCx53Jw2FdkfLbL2_5uTq.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Руки человека ведут процесс рисования и раскрашивания на бумаге с панелями комикса на деревянном столе; вокруг лежат цветные карандаши и ручки.,показать процесс рисования и раскрашивания на столе,,,,
"https://sun9-70.userapi.com/s/v1/ig2/6pQ5NnIzh9CcnkiM3uVsdyypQgPTL6LLy-gA2Wv_8K2eMfly8kxWgYfJqZLSwtgRmj-9yh8ecyNlvOH74bNx1L5A.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Пожар из деревянных поддонов на улице; пламя поднимается над кучей поддонов, вокруг стоят люди.",задокументировать городскую сцену,,,,
"https://sun9-88.userapi.com/s/v1/ig2/V7NNmtrveYpu-LG2yJN2tfuCcOdab5t3lp03NJ3e11azdv-fsVlC4TBP7s5VElfbn_rXhr_YQ_zsDI_A5EEUxP5T.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в светлой комнате, за столом блюда и напитки; окна с занавесками. На стене оранжевый баннер с белым символом лампы.",показать группу людей за столом во время трапезы,,,,FALSE
"https://sun9-8.userapi.com/s/v1/ig2/d43QOxg9t-qUbZQzHjfnItk8BGm4bASDiDpuhuD3NTTG5O-CHawAsFf46V2HQwoaCIDoE7nh1KSELEtWvYo_xK_8.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей на улице держит плакаты/таблички, участвуют в демонстрации.",задокументировать городскую сцену,,,,TRUE
"https://sun9-4.userapi.com/s/v1/ig2/QRMjAF2w1MxNgOzs7UN2Xq3dedRU5iHwFlwC18CB2WnG96sAAXkX6Pxhck7Wrc2121UWJP1WEYk05TEEjC1gS1cD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Двое детей стоят внутри помещения перед яркой стеной с надписью ENERGY и рисунками, держат бумажные пакеты/сумки",позирует для фото,,,,
"https://sun9-33.userapi.com/s/v1/ig2/eAqp0cOqAzmkAdqeJa0OAb_uUL5Z9Qa3Vc-wFlnIrRX_OYCW52iSx2KrqyfQwQAagDDbunXMd_PERhkoEyeoWAI5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Девочка в очках держит собранную игрушку-конструктор в помещении, на фоне — стол с ноутбуком и картины на стене",показать ребенка с конструктором,,,,
"https://sun9-70.userapi.com/s/v1/ig2/hFkD1wVeC8coaWTT-KiExqV-nxYrB_eEAIptv4-ADRWhVJZ8Jr3YpFdGo9Yp2XXSmgVopXujgcz1mWsH7KydKfeI.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за столом в помещении, на столе тарелки, напитки и еда; в комнате желтые стены и ярко пропускающие свет окна с занавесками.",показать групповое застолье,,,,
"https://sun9-19.userapi.com/s/v1/ig2/XmvvYAkA22s1N2tCm43O_PWG0Mc8pF-hW8Z5QkPBtD3L8ugOK7aVb4ydAHSXI1bbS16P-c1SFH-ZJYjhEb3NTxdY.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Три молодых человека сидят на диване в комнате с оранжевыми стенами; все смотрят в телефоны.,показать бытовую сцену,,,,
"https://sun9-82.userapi.com/s/v1/if1/Zq0M8zYJ3f5YchdtxItapneTxmjXrarQkQanw3Ov-SCttUNhFfKmlZaVu1ToqE38KnjcSToI.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Классная комната с круглыми столами и стульями, белая доска на стене, яркие цветные панели на стенах",показать интерьер класса,,,,
"https://sun9-54.userapi.com/s/v1/ig2/3klJnB7zJuhDmOTn6YAvhh3FW6v9jENMo2k2j9HEHM125wygt2c8K6gIhd3s0CGjdZR6qASWGlpCV3JL3AZxYx05.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Девочка в голубой кофтинке и черной юбке стоит indoors рядом с настенным коллажем из фотографий, она указывает на одну из фотографий.",показать ребенка возле коллажа с фотографиями,,,,
"https://sun9-51.userapi.com/s/v1/ig2/nNz9bsyLvMFJ6BCz0qJU70fCPG8szA-DvbhVfYAntEYQFsJfpVXZRRmKl5-HgCPsI2bWKIgPLRh_eNvkmAskc-sb.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Две молодые женщины стоят внутри помещения перед ярко-жёлтой стеной с логотипом; одна держит большой лист с рисунком.,показать двух людей с рисунком на фоне стены,,,,FALSE
"https://sun9-88.userapi.com/s/v1/ig2/iR1Vv9KZQG0Q8cq0LWf5iFpmaDdg0YdAGO3dK5lH6khAC2aShko2tQjR4m7BdpbImxgTUIur6ZaPAIpr_Qpdv8Nk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Две девушки сидят за столом в помещении. На столе тарелки с закусками и суши, банки напитков и желтые бумажные стаканы, ярко-желтые салфетки. Фон — окно с занавесками и радиатор.",показать дружескую встречу за столом с едой,,,,TRUE
"https://sun9-30.userapi.com/s/v1/if2/vUJdUCiKty--Caoe4I_XWKxDfRhLm1Yk0F1UMjwKq888x_cctJvb6gJPHKQE11ONsJCvjP7JmbfhN0RnycxblNwj.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа молодых людей стоит на открытой площадке у здания, перед ними костёр/очаг с углями. Люди улыбаются и позируют на камеры.",показать группу людей на улице,,,,
"https://sun9-49.userapi.com/s/v1/ig2/XvcA1ntV4-2gWx0P1bjcGvdoD5VGVdXph7gffRLmxfVRDRS1VskScCTr2tj67m4Hv4i3lYyjj8fyOy8aBTzd9Vuc.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в помещении: окна с занавесками, часы на стене, баннер на стене.",задокументировать встречу группы,,,,
"https://sun9-78.userapi.com/s/v1/ig2/CUam110c6_362uar2PzIc4laS-KwaB2ye6wdFwsRhsNTF-N2kmC0fj9EJ-HYdUk60vgtEYr00Uw7JnL8vwnTeEHN.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей за длинным столом в помещении на фоне желтых занавесей; на столе закуски, банки газировки, тарелки и посуда.",показать группу людей за столом во время еды,,,,
"https://sun9-11.userapi.com/s/v1/ig1/yG7m7b_NmnCTTKv5tooC0D_W6v9VnwOHPBlO-UvGLVHEJc8XEveMwDtywGvXf_5rttB9Rg.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа из трёх школьниц стоит перед чёрной доской в классе, слева стол с бумагами",показать школьное выступление перед классом,,,,
"https://sun9-27.userapi.com/s/v1/if1/oe-OQH958DvZJKnxxwoQGGU-gytaAl1xAVe_GFjGbBznJA-JCwz0Fq5sZX4GSqQAtF7p5pjN.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа детей в узком коридоре, позируют для фото, некоторые держат стаканчики",сделать групповой портрет детей,,,,
"https://sun9-13.userapi.com/s/v1/ig2/f2IWkpPKD0LNlwTiL2tQxRZozQPyWQeI_ltNQDUMjkKaaIZ3cA7wf5obhmkpmdEzZVcvJgYZkwF6aCRqLsSAKVVD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа из пяти человек сидит на диване в ярко окрашенной комнате, улыбаются и держат игровые устройства/геймпады","показать группу друзей на диване, играющих на устройствах",,,,
"https://sun9-64.userapi.com/s/v1/ig2/1uUM3YCJ0ByVLCqtPiqvzJj5UDocGczGhlmtTY2j472atmUWfWJgdQTGWUQqjKUoJC1DjECtbeFUXMpwBxP_dUhk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Два мужчины стоят возле стола в помещении и пожимают руки; на столе лежит блокнот, рядом стул и другие предметы. Желтая стена с плакатами и надписями на фоне.",показать рукопожатие между двумя мужчинами в помещении,,,,
"https://sun9-12.userapi.com/s/v1/ig2/fHNHtbkAdTysW5FCpwHhb81OTEvHfSBBW5dI_amXbYDzrAagA-Q0-szTT8aZEwhOA9pLgTTYSDT3XUngqNdSo__Q.jpg?quality=95&as=32x41,48x61,72x92,108x138,160x205,240x307,360x461,480x615,540x692,640x820,720x923,1080x1384,1280x1640,1440x1845,1998x2560&from=bu&cs=1998x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Яркие надувные трубки на улице, рядом группа людей, на заднем плане здания и палатка/навес.",показать детские развлечения на улице,,,,
"https://sun9-25.userapi.com/s/v1/if1/jbj4na0-KZTLA73jG6TWI2PffPjKOaKeVOibjZ_PTbsUst80Q2jXw7spc4aKFaZ8ssTwGP8U.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Комната внутри помещения с белыми столами и разноцветными стулами; стены окрашены в мятовый цвет с радужными полосами и рисунками; окно с жалюзи на заднем плане.,показать интерьер помещения,,,,
"https://sun9-70.userapi.com/s/v1/ig2/KUYx-IhcCS7zieE01QvMulojhNED_QNkPYO4oL6geKvtp2RRhAFPuWtc6xZInfD_RE8S-yukcJyolVIGNICjU3FM.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Группа людей внутри помещения вокруг стола; многие в оранжевых фартуках; на стене коллаж фотографий,показать группу людей на мастер-классе,,,,TRUE
"https://sun9-12.userapi.com/s/v1/if1/ScGFgtXpUyYtlYkDHfn1gOuKuPZRC2Hqb1aGqnl9gObsVhJseGWgwqrx7cFa-hBZbJ8CCtHr.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа детей сидит за длинным столом внутри помещения; на столе тарелки с фруктами (груши, яблоки); женщина-ведущий/педагог наклоняется к тарелкам, помогая детям.",показать детей за столом во время еды,,,,FALSE
"https://sun9-55.userapi.com/s/v1/ig2/EH-kF8vdsAibaiVp6EULf2bJkz2epOInNlzi_KyXHcePCNuWPoxGkrDLWDHvycZb9kylf1c1HhNNVJcQ_xXESpms.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Молодая женщина в светло-голубой футболке держит букет цветов на фоне желтой стены,показать портрет женщины с букетом,,,,
"https://sun9-80.userapi.com/s/v1/ig2/pzpm3vt_hkkY1Cuw9iScO9b1bDFNXItU-ah5caYDGcjzlusOVDBx4bgwHbmVsxOECAwMCnBXSksSEpm5T7Oe0zYc.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Женщина в полосатой кофте и фартуке моет что‑то в металлической миске над раковиной в помещении с несколькими раковинами, зеркалом и мыльницей.",показать бытовую сцену: мытьё посуды в раковине,,,,FALSE
"https://sun9-81.userapi.com/s/v1/ig1/TidM5jpoqd7XYPKq1RljExHaeS_1WziBSJZYv3X4Ae50Ieovh13qtJUKizZpsq8iDJvPhWj4.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Комната внутри: длинный белый стол, вокруг зелёные стулья; окно с вертикальными цветными жалюзи (сине-зелёные, розовый, желтый, зеленый), стены украшены графикой и полосами цветного дизайна; пол с рисунком плитки.",показать интерьер помещения с мебелью,,,,
"https://sun9-42.userapi.com/s/v1/ig2/8Jc2s0XNMZFwSqTTP42cPDF8MxF-y3r0UIPMoCQmvMKnTgb8rhKsX18iACplXhcIIdnQwVxFGQQ5Eq1zPLqFAWJo.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Группа школьников и взрослых в помещении позирует перед камерой; многие держат желтые макеты в форме лампочек. На стене ярко-желтая декоративная стена и баннер оранжевого цвета с логотипом; перед участниками расположен стол.,сделать групповое фото,,,,
"https://sun9-56.userapi.com/s/v1/ig2/EZLOKsNgGpLZRQrlHK9ED9rgyhfcuVpz_wT7hbDeHkQL_izmqp_Hth0aH6pgnrIKlvH8cG57wH48muDDq3O-mKQp.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Два человека стоят у окна в помещении, на подоконнике лежит зелёный лист бумаги; рядом радиатор и оранжевые занавеси.",показать интерьер комнаты,,,,FALSE
"https://sun9-31.userapi.com/s/v1/ig2/otYi1e-7nfHVxgoMl3yn3XTJm2d1Gsa08FE2o_AcJuCS9Y-KYVaZI78xCyX1aILI7gJ3dP5nqUROueYKDLHq-sVd.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит вокруг длинного деревянного стола в помещении; один человек поднимает руки, на столе бумаги, напитки и закуски. Окно с занавесками позади.",показать группу людей за столом во время встречи,,,,
"https://sun9-40.userapi.com/s/v1/if1/hLU3vwOyWG7_z_l-uMYU3p6nosRbzzwpuU55Wn__mMLQpk6pzaJb6MTZJS3RDf29IKtD0qZZ.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x359,540x403,640x478,720x538,1080x807,1280x956,1296x968&from=bu&cs=1296x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит в помещении с фиолетовой стеной, в классной/заловой обстановке; видны стулья и декоративные элементы на стенах",показать группу людей в помещении,,,,
"https://sun9-55.userapi.com/s/v1/ig2/cD9Urlqfr8YfkPIJHTY3ZT8TJvOf_720aFjvscqHnynZK2_2bJdH3MTlmlRWS5kATSzkN9x5gGhfG4WQE9vD_etQ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Две молодые люди стоят на улице у стены здания; один в красной куртке, другой в темной толстовке, они обмениваются чем-то на руки; на заднем плане кирпичная стена с окном, на переднем плане оранжевая сумка/контейнер",зафиксировать момент взаимодействия между двумя людьми,,,,
"https://sun9-21.userapi.com/s/v1/if2/sQuAK6TAJka083V0RFP1QWYeN4c8dykRLnP90Ym_UeRiCvdFRlsWcXHSizRH8WDiPbR58wiEC7juvUwzr-ciGIf9.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей стоит на улице перед фасадом здания, все позируют для общего снимка",сделать групповое фото,,,,TRUE
"https://sun9-36.userapi.com/s/v1/ig1/B5za8mvMnljl_p651SUd604qfES4U9dIbBqqRHbA_YMG1I-AQa9YgB5KxXAg2jx5eU45pgGp.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Два ребёнка играют за ярким игровым столом в помещении; на столе светящиеся кольца разного цвета и мультяшные иллюстрации.,"показать детей, играющих за игровым столом",,,,
"https://sun9-82.userapi.com/s/v1/if1/1LJ9XddYQsIE5KI2uWHdeYVMMUIyeQRFwVKc_CRCCC_yLU1MPcEDr1ToGqJhLg-mnvJ4uZ6P.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит вокруг белого стола в помещении, обсуждают документы; на окнах яркие разноцветные занавески.",проведение встречи,,,,
"https://sun9-60.userapi.com/s/v1/ig2/1UvCViQBGE9AiwJhf2AiLXDxLVY6fmNi6QzDP9LWsFqrqgNzPfrD_aP8-wxKjXnI6ZPJrmjGxAHwoT05hz_yajUU.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Двое детей на кухне: девушка в ярко-зеленом фартуке и очках и парень в зелёной футболке и белой кипе работают над роллами суши на разделочных досках; стол покрыт голубой клеёнкой. Рядом миски, ингредиенты и упаковка, характерная кухонная/учебная среда.",показать процесс приготовления суши,,,,
"https://sun9-21.userapi.com/s/v1/ig2/Ca3OTzOe37DB8jEy41eyelRYF8YMajHm9fFrjRGjm_bMO5-HWIyBd0orkifDS1WmPYh8FhQ_9mYOSdAa7KKN2g9y.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа девушек вокруг длинного стола в светлой комнате, заняты документами/письменной работой. На столе — бумага, карандаши, зеленые тарелки, кружки и миска попкорна; за спиной окно с светло-оранжевыми занавесками.",показать группу детей за столом во время занятия,,,,TRUE
"https://sun9-84.userapi.com/s/v1/ig2/AILWrTvwxG0elc5jpw7Ye0Q2y_rEFld-2P_wVCorq1AdJ7mpuSdnVPlnw3Ur0zYS2H7wR124VTFJyD5rdug2LVgh.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит вокруг длинного стола в конференц-зале, перед проектором и экраном",показать группу людей на совещании за столом,,,,
"https://sun9-87.userapi.com/s/v1/ig2/hHbOMr5bk_RsYorWXX7nf8Cz_EPzC0KitqKHpZwjv7doD1Wp0zaqLHfa--lf6jFr4wO3xYmamQvAohJZ2mNDUH0H.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей держит плакаты на улице, позируют перед зданиями и деревьями.",задокументировать городскую scenу,,,,
"https://sun9-75.userapi.com/s/v1/ig1/EpliTMB3V4Au6JSvrPLAEMPhDLPapPSXWHT81VJuEZlY7M7LnA8Vah4S9J32MwXFUtc_PfBv.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Девочка держит на тарелке круглую выпечку внутри помещения, на фоне школьной комнаты",сделать портрет,,,,
"https://sun9-19.userapi.com/s/v1/if1/e3dGRO-dKnD0KCGYspxg1EbtCxXVwhL87SK7mTuWGiieFqVNXBNxWgnE_ZBp4Vs0h0Ze2Xd-.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,детская игровая площадка на улице с ярко окрашенной конструкцией; человек на платформе держит разноцветные воздушные шары,показать детскую игровую площадку,,,,
"https://sun9-60.userapi.com/s/v1/ig2/Wf5TLvZpX5YCdZf46oXFH9nmIaYrU8gZ_ShyURhfXXH5Fysco5qAUo5Hmj2_D2Rmwh-afBJsFjCMx2DhCoeOTsVR.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Молодой мужчина в синем свитере стоит на желтой стене и держит белую чашку с палочками и ломтиками фруктов.,портрет человека в помещении,,,,FALSE
"https://sun9-81.userapi.com/s/v1/if2/sA7FMdcDUhquxW1fJJWq3ehjmeN547L02SaM3-SR1EitS7js6vV0OP--Cr17kvb6ieaTzM6tf-Yu-MMsxQi1ml_3.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1600x1200&from=bu&cs=1600x0",уровень 0. урбанистический фон,ФЕОР снаружи,,,"Жёлтое здание вдоль улицы с рядами деревьев, вдоль фасада стоят припаркованные автомобили",показать здание,yes,фасад / здание в городе,,
"https://sun9-19.userapi.com/s/v1/if1/e3dGRO-dKnD0KCGYspxg1EbtCxXVwhL87SK7mTuWGiieFqVNXBNxWgnE_ZBp4Vs0h0Ze2Xd-.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,феор внутри,Деятельность школы / Контент общины,детская игровая площадка на улице с ярко окрашенной конструкцией; человек на платформе держит разноцветные воздушные шары,показать детскую игровую площадку,,,,,
"https://sun9-60.userapi.com/s/v1/ig2/Wf5TLvZpX5YCdZf46oXFH9nmIaYrU8gZ_ShyURhfXXH5Fysco5qAUo5Hmj2_D2Rmwh-afBJsFjCMx2DhCoeOTsVR.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,феор внутри,Деятельность школы / Контент общины,Молодой мужчина в синем свитере стоит на желтой стене и держит белую чашку с палочками и ломтиками фруктов.,портрет человека в помещении,,,,,
